REGION,TIMESLICE,TECHNOLOGY,MODE_OF_OPERATION,FUEL,YEAR,VALUE
REGION1,21,DEMTRAHDG,1,TRAHDG,2021,0.41101897916502406
REGION1,21,DEMTRAHFO,1,TRAHFO,2021,7.01999859600028
REGION1,21,DEMTRAHFO,1,TRAHFO,2022,7.969998406000316
REGION1,21,DEMTRAHFO,1,TRAHFO,2023,9.379998124000377
REGION1,21,DEMTRAHFO,1,TRAHFO,2024,10.599997880000425
REGION1,21,DEMTRAHFO,1,TRAHFO,2025,11.099997780000445
REGION1,21,DEMTRAHFO,1,TRAHFO,2026,10.46999790600042
REGION1,21,DEMTRAHFO,1,TRAHFO,2027,9.839998032000393
REGION1,21,DEMTRAHFO,1,TRAHFO,2028,9.22999815400037
REGION1,21,DEMTRAHFO,1,TRAHFO,2029,8.679998264000346
REGION1,21,DEMTRAHFO,1,TRAHFO,2030,8.159998368000325
REGION1,21,DEMTRAHFO,1,TRAHFO,2031,7.6699984660003055
REGION1,21,DEMTRAHFO,1,TRAHFO,2032,7.209998558000288
REGION1,21,DEMTRAHFO,1,TRAHFO,2033,6.789998642000271
REGION1,21,DEMTRAHFO,1,TRAHFO,2034,6.409998718000256
REGION1,21,DEMTRAHFO,1,TRAHFO,2035,6.069998786000244
REGION1,21,DEMTRAHFO,1,TRAHFO,2036,5.7399988520002285
REGION1,21,DEMTRAHFO,1,TRAHFO,2037,5.449998910000216
REGION1,21,DEMTRAHFO,1,TRAHFO,2038,5.169998966000206
REGION1,21,DEMTRAHFO,1,TRAHFO,2039,4.929999014000196
REGION1,21,DEMTRAHFO,1,TRAHFO,2040,4.709999058000188
REGION1,21,DEMTRAHFO,1,TRAHFO,2041,4.50999909800018
REGION1,21,DEMTRAHFO,1,TRAHFO,2042,4.339999132000174
REGION1,21,DEMTRAHFO,1,TRAHFO,2043,4.189999162000167
REGION1,21,DEMTRAHFO,1,TRAHFO,2044,4.059999188000162
REGION1,21,DEMTRAHFO,1,TRAHFO,2045,3.959999208000159
REGION1,21,DEMTRAHFO,1,TRAHFO,2046,3.8699992260001546
REGION1,21,DEMTRAHFO,1,TRAHFO,2047,3.799999240000152
REGION1,21,DEMTRAHFO,1,TRAHFO,2048,3.7499992500001498
REGION1,21,DEMTRAHFO,1,TRAHFO,2049,3.709999258000148
REGION1,21,DEMTRAHFO,1,TRAHFO,2050,3.679999264000146
REGION1,21,DEMTRAJFL,1,TRAJFL,2021,39.93999201200158
REGION1,21,DEMTRAJFL,1,TRAJFL,2022,72.28998554200288
REGION1,21,DEMTRAJFL,1,TRAJFL,2023,80.00998399800322
REGION1,21,DEMTRAJFL,1,TRAJFL,2024,82.61998347600327
REGION1,21,DEMTRAJFL,1,TRAJFL,2025,85.47998290400339
REGION1,21,DEMTRAJFL,1,TRAJFL,2026,87.21998255600346
REGION1,21,DEMTRAJFL,1,TRAJFL,2027,88.56998228600352
REGION1,21,DEMTRAJFL,1,TRAJFL,2028,89.62998207400355
REGION1,21,DEMTRAJFL,1,TRAJFL,2029,91.0399817920036
REGION1,21,DEMTRAJFL,1,TRAJFL,2030,92.46998150600368
REGION1,21,DEMTRAJFL,1,TRAJFL,2031,93.87998122400371
REGION1,21,DEMTRAJFL,1,TRAJFL,2032,95.2199809560038
REGION1,21,DEMTRAJFL,1,TRAJFL,2033,96.5699806860038
REGION1,21,DEMTRAJFL,1,TRAJFL,2034,98.0999803800039
REGION1,21,DEMTRAJFL,1,TRAJFL,2035,99.57998008400396
REGION1,21,DEMTRAJFL,1,TRAJFL,2036,100.93997981200404
REGION1,21,DEMTRAJFL,1,TRAJFL,2037,102.21997955600408
REGION1,21,DEMTRAJFL,1,TRAJFL,2038,103.37997932400413
REGION1,21,DEMTRAJFL,1,TRAJFL,2039,104.47997910400416
REGION1,21,DEMTRAJFL,1,TRAJFL,2040,105.5999788800042
REGION1,21,DEMTRAJFL,1,TRAJFL,2041,106.73997865200424
REGION1,21,DEMTRAJFL,1,TRAJFL,2042,107.91997841600428
REGION1,21,DEMTRAJFL,1,TRAJFL,2043,109.15997816800432
REGION1,21,DEMTRAJFL,1,TRAJFL,2044,110.4799779040044
REGION1,21,DEMTRAJFL,1,TRAJFL,2045,111.90997761800443
REGION1,21,DEMTRAJFL,1,TRAJFL,2046,113.44997731000448
REGION1,21,DEMTRAJFL,1,TRAJFL,2047,115.08997698200456
REGION1,21,DEMTRAJFL,1,TRAJFL,2048,116.81997663600464
REGION1,21,DEMTRAJFL,1,TRAJFL,2049,118.62997627400472
REGION1,21,DEMTRAJFL,1,TRAJFL,2050,120.5099758980048
REGION1,21,DEMTRALPG,1,TRALPG,2021,2.99999940000012
REGION1,21,DEMTRALPG,1,TRALPG,2022,3.049999390000122
REGION1,21,DEMTRALPG,1,TRALPG,2023,3.0999993800001238
REGION1,21,DEMTRALPG,1,TRALPG,2024,3.00999939800012
REGION1,21,DEMTRALPG,1,TRALPG,2025,2.899999420000116
REGION1,21,DEMTRALPG,1,TRALPG,2026,2.7699994460001105
REGION1,21,DEMTRALPG,1,TRALPG,2027,2.6499994700001057
REGION1,21,DEMTRALPG,1,TRALPG,2028,2.5199994960001
REGION1,21,DEMTRALPG,1,TRALPG,2029,2.389999522000096
REGION1,21,DEMTRALPG,1,TRALPG,2030,2.2599995480000894
REGION1,21,DEMTRALPG,1,TRALPG,2031,2.139999572000085
REGION1,21,DEMTRALPG,1,TRALPG,2032,2.0199995960000807
REGION1,21,DEMTRALPG,1,TRALPG,2033,1.899999620000076
REGION1,21,DEMTRALPG,1,TRALPG,2034,1.7799996440000714
REGION1,21,DEMTRALPG,1,TRALPG,2035,1.6599996680000657
REGION1,21,DEMTRALPG,1,TRALPG,2036,1.5499996900000617
REGION1,21,DEMTRALPG,1,TRALPG,2037,1.4499997100000577
REGION1,21,DEMTRALPG,1,TRALPG,2038,1.349999730000054
REGION1,21,DEMTRALPG,1,TRALPG,2039,1.2599997480000502
REGION1,21,DEMTRALPG,1,TRALPG,2040,1.1799997640000472
REGION1,21,DEMTRALPG,1,TRALPG,2041,1.099999780000044
REGION1,21,DEMTRALPG,1,TRALPG,2042,1.0299997940000414
REGION1,21,DEMTRALPG,1,TRALPG,2043,0.9599998080000384
REGION1,21,DEMTRALPG,1,TRALPG,2044,0.8899998220000354
REGION1,21,DEMTRALPG,1,TRALPG,2045,0.8399998320000336
REGION1,21,DEMTRALPG,1,TRALPG,2046,0.7799998440000312
REGION1,21,DEMTRALPG,1,TRALPG,2047,0.7299998540000288
REGION1,21,DEMTRALPG,1,TRALPG,2048,0.6799998640000271
REGION1,21,DEMTRALPG,1,TRALPG,2049,0.6299998740000252
REGION1,21,DEMTRALPG,1,TRALPG,2050,0.5899998820000234
REGION1,21,DEMTRANGS,1,TRANGS,2021,0.5599998880000249
REGION1,21,DEMTRANGS,1,TRANGS,2022,0.5899998820000237
REGION1,21,DEMTRANGS,1,TRANGS,2023,0.6456245664451695
REGION1,21,DEMTRANGS,1,TRANGS,2024,0.6399998720000257
REGION1,21,DEMTRANGS,1,TRANGS,2025,0.6399998720000257
REGION1,21,DEMTRANGS,1,TRANGS,2026,0.6499998700000308
REGION1,21,DEMTRANGS,1,TRANGS,2027,0.6499998700000262
REGION1,21,DEMTRANGS,1,TRANGS,2028,0.6499998700000262
REGION1,21,DEMTRANGS,1,TRANGS,2029,0.6499998700000262
REGION1,21,DEMTRANGS,1,TRANGS,2030,0.6499998700000248
REGION1,21,DEMTRANGS,1,TRANGS,2031,0.6499998700000262
REGION1,21,DEMTRANGS,1,TRANGS,2032,0.6499998700000262
REGION1,21,DEMTRANGS,1,TRANGS,2033,0.6499998700000262
REGION1,21,DEMTRANGS,1,TRANGS,2034,0.6499998700000262
REGION1,21,DEMTRANGS,1,TRANGS,2035,0.6499998700000262
REGION1,21,DEMTRANGS,1,TRANGS,2036,0.6499998700000262
REGION1,21,DEMTRANGS,1,TRANGS,2037,0.6499998700000262
REGION1,21,DEMTRANGS,1,TRANGS,2038,0.6499998700000262
REGION1,21,DEMTRANGS,1,TRANGS,2039,0.6499998700000262
REGION1,21,DEMTRANGS,1,TRANGS,2040,0.6499998700000262
REGION1,21,DEMTRANGS,1,TRANGS,2041,0.6499998700000267
REGION1,21,DEMTRANGS,1,TRANGS,2042,0.6499998700000262
REGION1,21,DEMTRANGS,1,TRANGS,2043,0.6499998700000262
REGION1,21,DEMTRANGS,1,TRANGS,2044,0.6499998700000262
REGION1,21,DEMTRANGS,1,TRANGS,2045,0.6499998700000262
REGION1,21,DEMTRANGS,1,TRANGS,2046,0.6499998700000262
REGION1,21,DEMTRANGS,1,TRANGS,2047,0.6599998680000263
REGION1,21,DEMTRANGS,1,TRANGS,2048,0.6599998680000265
REGION1,21,DEMTRANGS,1,TRANGS,2049,0.6599998680000265
REGION1,21,DEMTRANGS,1,TRANGS,2050,0.6599998680000265
REGION1,21,HDG01,1,HDG,2026,6.307200000000001
REGION1,21,HDG01,1,HDG,2028,6.307200000000001
REGION1,21,HDG01,1,HDG,2042,2.6503183869325357
REGION1,21,HDG02,1,HDG,2021,0.6899998620000278
REGION1,21,HDG02,1,HDG,2022,0.029999994000124344
REGION1,21,HDG02,1,HDG,2023,0.0307440269736245
REGION1,21,HDG02,1,HDG,2025,0.031525904204989345
REGION1,21,IMPDSL,1,DSL,2021,193.49996130000773
REGION1,21,IMPDSL,1,DSL,2022,191.9599616080077
REGION1,21,IMPDSL,1,DSL,2023,196.12996077400783
REGION1,21,IMPDSL,1,DSL,2024,194.92996101400772
REGION1,21,IMPDSL,1,DSL,2025,196.3699607260079
REGION1,21,IMPDSL,1,DSL,2026,196.7199606560079
REGION1,21,IMPDSL,1,DSL,2027,194.05996118800772
REGION1,21,IMPDSL,1,DSL,2028,191.5399616920077
REGION1,21,IMPDSL,1,DSL,2029,194.29996114000784
REGION1,21,IMPDSL,1,DSL,2030,195.74996085000785
REGION1,21,IMPDSL,1,DSL,2031,196.65996066800784
REGION1,21,IMPDSL,1,DSL,2032,196.54996069000788
REGION1,21,IMPDSL,1,DSL,2033,197.399960520008
REGION1,21,IMPDSL,1,DSL,2034,198.559960288008
REGION1,21,IMPDSL,1,DSL,2035,199.439960112008
REGION1,21,IMPDSL,1,DSL,2036,200.049959990008
REGION1,21,IMPDSL,1,DSL,2037,200.569959886008
REGION1,21,IMPDSL,1,DSL,2038,200.96995980600803
REGION1,21,IMPDSL,1,DSL,2039,201.579959684008
REGION1,21,IMPDSL,1,DSL,2040,202.55995948800813
REGION1,21,IMPDSL,1,DSL,2041,203.7899592420081
REGION1,21,IMPDSL,1,DSL,2042,205.19995896000825
REGION1,21,IMPDSL,1,DSL,2043,206.8899586220083
REGION1,21,IMPDSL,1,DSL,2044,208.9199582160084
REGION1,21,IMPDSL,1,DSL,2045,211.34995773000853
REGION1,21,IMPDSL,1,DSL,2046,214.04995719000857
REGION1,21,IMPDSL,1,DSL,2047,216.89995662000865
REGION1,21,IMPDSL,1,DSL,2048,219.89995602000883
REGION1,21,IMPDSL,1,DSL,2049,223.06995538600887
REGION1,21,IMPDSL,1,DSL,2050,226.329954734009
REGION1,21,IMPGSL,1,GSL,2021,142.9299714140057
REGION1,21,IMPGSL,1,GSL,2022,146.10997077800585
REGION1,21,IMPGSL,1,GSL,2023,148.0999703800059
REGION1,21,IMPGSL,1,GSL,2024,144.04997119000575
REGION1,21,IMPGSL,1,GSL,2025,139.3499721300055
REGION1,21,IMPGSL,1,GSL,2026,134.5899730820054
REGION1,21,IMPGSL,1,GSL,2027,129.33997413200518
REGION1,21,IMPGSL,1,GSL,2028,123.98997520200494
REGION1,21,IMPGSL,1,GSL,2029,119.24997615000476
REGION1,21,IMPGSL,1,GSL,2030,114.15997716800454
REGION1,21,IMPGSL,1,GSL,2031,110.56997788600442
REGION1,21,IMPGSL,1,GSL,2032,106.82997863400426
REGION1,21,IMPGSL,1,GSL,2033,103.11997937600412
REGION1,21,IMPGSL,1,GSL,2034,99.56998008600397
REGION1,21,IMPGSL,1,GSL,2035,96.01998079600384
REGION1,21,IMPGSL,1,GSL,2036,92.63998147200371
REGION1,21,IMPGSL,1,GSL,2037,89.48998210200355
REGION1,21,IMPGSL,1,GSL,2038,86.49998270000344
REGION1,21,IMPGSL,1,GSL,2039,83.73998325200334
REGION1,21,IMPGSL,1,GSL,2040,81.23998375200323
REGION1,21,IMPGSL,1,GSL,2041,78.94998421000315
REGION1,21,IMPGSL,1,GSL,2042,76.88998462200307
REGION1,21,IMPGSL,1,GSL,2043,75.059984988003
REGION1,21,IMPGSL,1,GSL,2044,73.44998531000294
REGION1,21,IMPGSL,1,GSL,2045,72.08998558200288
REGION1,21,IMPGSL,1,GSL,2046,70.93998581200285
REGION1,21,IMPGSL,1,GSL,2047,69.98998600200278
REGION1,21,IMPGSL,1,GSL,2048,69.20998615800275
REGION1,21,IMPGSL,1,GSL,2049,68.59998628000272
REGION1,21,IMPGSL,1,GSL,2050,68.11998637600271
REGION1,21,IMPHFO,1,HFO,2021,7.0199985960002795
REGION1,21,IMPHFO,1,HFO,2022,7.969998406000316
REGION1,21,IMPHFO,1,HFO,2023,9.379998124000377
REGION1,21,IMPHFO,1,HFO,2024,10.599997880000425
REGION1,21,IMPHFO,1,HFO,2025,11.099997780000445
REGION1,21,IMPHFO,1,HFO,2026,10.46999790600042
REGION1,21,IMPHFO,1,HFO,2027,9.839998032000393
REGION1,21,IMPHFO,1,HFO,2028,9.22999815400037
REGION1,21,IMPHFO,1,HFO,2029,8.679998264000346
REGION1,21,IMPHFO,1,HFO,2030,8.159998368000325
REGION1,21,IMPHFO,1,HFO,2031,7.6699984660003055
REGION1,21,IMPHFO,1,HFO,2032,7.2099985580002866
REGION1,21,IMPHFO,1,HFO,2033,6.789998642000271
REGION1,21,IMPHFO,1,HFO,2034,6.409998718000256
REGION1,21,IMPHFO,1,HFO,2035,6.069998786000244
REGION1,21,IMPHFO,1,HFO,2036,5.7399988520002285
REGION1,21,IMPHFO,1,HFO,2037,5.449998910000216
REGION1,21,IMPHFO,1,HFO,2038,5.169998966000206
REGION1,21,IMPHFO,1,HFO,2039,4.929999014000196
REGION1,21,IMPHFO,1,HFO,2040,4.709999058000188
REGION1,21,IMPHFO,1,HFO,2041,4.50999909800018
REGION1,21,IMPHFO,1,HFO,2042,4.339999132000174
REGION1,21,IMPHFO,1,HFO,2043,4.189999162000167
REGION1,21,IMPHFO,1,HFO,2044,4.059999188000162
REGION1,21,IMPHFO,1,HFO,2045,3.959999208000159
REGION1,21,IMPHFO,1,HFO,2046,3.869999226000155
REGION1,21,IMPHFO,1,HFO,2047,3.799999240000152
REGION1,21,IMPHFO,1,HFO,2048,3.7499992500001498
REGION1,21,IMPHFO,1,HFO,2049,3.709999258000148
REGION1,21,IMPHFO,1,HFO,2050,3.679999264000146
REGION1,21,IMPJFL,1,JFL,2021,39.93999201200158
REGION1,21,IMPJFL,1,JFL,2022,72.28998554200288
REGION1,21,IMPJFL,1,JFL,2023,80.00998399800322
REGION1,21,IMPJFL,1,JFL,2024,82.61998347600324
REGION1,21,IMPJFL,1,JFL,2025,85.47998290400339
REGION1,21,IMPJFL,1,JFL,2026,87.21998255600346
REGION1,21,IMPJFL,1,JFL,2027,88.56998228600352
REGION1,21,IMPJFL,1,JFL,2028,89.62998207400355
REGION1,21,IMPJFL,1,JFL,2029,91.0399817920036
REGION1,21,IMPJFL,1,JFL,2030,92.46998150600366
REGION1,21,IMPJFL,1,JFL,2031,93.87998122400371
REGION1,21,IMPJFL,1,JFL,2032,95.21998095600378
REGION1,21,IMPJFL,1,JFL,2033,96.56998068600384
REGION1,21,IMPJFL,1,JFL,2034,98.0999803800039
REGION1,21,IMPJFL,1,JFL,2035,99.57998008400396
REGION1,21,IMPJFL,1,JFL,2036,100.93997981200404
REGION1,21,IMPJFL,1,JFL,2037,102.21997955600406
REGION1,21,IMPJFL,1,JFL,2038,103.37997932400413
REGION1,21,IMPJFL,1,JFL,2039,104.47997910400416
REGION1,21,IMPJFL,1,JFL,2040,105.5999788800042
REGION1,21,IMPJFL,1,JFL,2041,106.73997865200424
REGION1,21,IMPJFL,1,JFL,2042,107.91997841600428
REGION1,21,IMPJFL,1,JFL,2043,109.15997816800432
REGION1,21,IMPJFL,1,JFL,2044,110.47997790400436
REGION1,21,IMPJFL,1,JFL,2045,111.90997761800442
REGION1,21,IMPJFL,1,JFL,2046,113.4499773100045
REGION1,21,IMPJFL,1,JFL,2047,115.08997698200456
REGION1,21,IMPJFL,1,JFL,2048,116.81997663600464
REGION1,21,IMPJFL,1,JFL,2049,118.6299762740047
REGION1,21,IMPJFL,1,JFL,2050,120.50997589800478
REGION1,21,IMPLPG,1,LPG,2021,2.99999940000012
REGION1,21,IMPLPG,1,LPG,2022,3.049999390000122
REGION1,21,IMPLPG,1,LPG,2023,3.0999993800001238
REGION1,21,IMPLPG,1,LPG,2024,3.00999939800012
REGION1,21,IMPLPG,1,LPG,2025,2.899999420000116
REGION1,21,IMPLPG,1,LPG,2026,2.7699994460001105
REGION1,21,IMPLPG,1,LPG,2027,2.6499994700001057
REGION1,21,IMPLPG,1,LPG,2028,2.5199994960001004
REGION1,21,IMPLPG,1,LPG,2029,2.389999522000096
REGION1,21,IMPLPG,1,LPG,2030,2.2599995480000894
REGION1,21,IMPLPG,1,LPG,2031,2.139999572000085
REGION1,21,IMPLPG,1,LPG,2032,2.0199995960000807
REGION1,21,IMPLPG,1,LPG,2033,1.899999620000076
REGION1,21,IMPLPG,1,LPG,2034,1.7799996440000712
REGION1,21,IMPLPG,1,LPG,2035,1.6599996680000657
REGION1,21,IMPLPG,1,LPG,2036,1.5499996900000617
REGION1,21,IMPLPG,1,LPG,2037,1.4499997100000577
REGION1,21,IMPLPG,1,LPG,2038,1.349999730000054
REGION1,21,IMPLPG,1,LPG,2039,1.2599997480000502
REGION1,21,IMPLPG,1,LPG,2040,1.1799997640000472
REGION1,21,IMPLPG,1,LPG,2041,1.099999780000044
REGION1,21,IMPLPG,1,LPG,2042,1.0299997940000414
REGION1,21,IMPLPG,1,LPG,2043,0.9599998080000384
REGION1,21,IMPLPG,1,LPG,2044,0.8899998220000354
REGION1,21,IMPLPG,1,LPG,2045,0.8399998320000336
REGION1,21,IMPLPG,1,LPG,2046,0.7799998440000312
REGION1,21,IMPLPG,1,LPG,2047,0.7299998540000288
REGION1,21,IMPLPG,1,LPG,2048,0.6799998640000271
REGION1,21,IMPLPG,1,LPG,2049,0.6299998740000252
REGION1,21,IMPLPG,1,LPG,2050,0.5899998820000234
REGION1,21,IMPRPP,1,RPP,2021,7.3099985380002925
REGION1,21,IMPRPP,1,RPP,2022,7.409998518000298
REGION1,21,IMPRPP,1,RPP,2023,7.449998510000296
REGION1,21,IMPRPP,1,RPP,2024,7.4599985080002975
REGION1,21,IMPRPP,1,RPP,2025,7.479998504000298
REGION1,21,IMPRPP,1,RPP,2026,7.509998498000301
REGION1,21,IMPRPP,1,RPP,2027,7.589998482000302
REGION1,21,IMPRPP,1,RPP,2028,7.639998472000304
REGION1,21,IMPRPP,1,RPP,2029,7.679998464000305
REGION1,21,IMPRPP,1,RPP,2030,7.729998454000307
REGION1,21,IMPRPP,1,RPP,2031,7.799998440000307
REGION1,21,IMPRPP,1,RPP,2032,7.899998420000314
REGION1,21,IMPRPP,1,RPP,2033,7.989998402000314
REGION1,21,IMPRPP,1,RPP,2034,8.069998386000323
REGION1,21,IMPRPP,1,RPP,2035,8.159998368000327
REGION1,21,IMPRPP,1,RPP,2036,8.25999834800033
REGION1,21,IMPRPP,1,RPP,2037,8.359998328000334
REGION1,21,IMPRPP,1,RPP,2038,8.459998308000337
REGION1,21,IMPRPP,1,RPP,2039,8.539998292000341
REGION1,21,IMPRPP,1,RPP,2040,8.619998276000342
REGION1,21,IMPRPP,1,RPP,2041,8.699998260000346
REGION1,21,IMPRPP,1,RPP,2042,8.789998242000353
REGION1,21,IMPRPP,1,RPP,2043,8.869998226000353
REGION1,21,IMPRPP,1,RPP,2044,8.959998208000362
REGION1,21,IMPRPP,1,RPP,2045,9.059998188000355
REGION1,21,IMPRPP,1,RPP,2046,9.159998168000367
REGION1,21,IMPRPP,1,RPP,2047,9.279998144000372
REGION1,21,IMPRPP,1,RPP,2048,9.409998118000376
REGION1,21,IMPRPP,1,RPP,2049,9.549998090000383
REGION1,21,IMPRPP,1,RPP,2050,9.709998058000384
REGION1,21,LNDAGRBC1C01,51,WTREVTBC1,2021,103.83925624214874
REGION1,21,LNDAGRBC1C01,51,WTREVTBC1,2022,98.24795613424095
REGION1,21,LNDAGRBC1C01,51,WTREVTBC1,2023,103.83925624214869
REGION1,21,LNDAGRBC1C01,51,WTREVTBC1,2024,103.83925624214876
REGION1,21,LNDAGRBC1C01,51,WTREVTBC1,2025,88.47672050232349
REGION1,21,LNDAGRBC1C01,51,WTREVTBC1,2026,103.83925624214875
REGION1,21,LNDAGRBC1C01,51,WTREVTBC1,2027,103.69329604670497
REGION1,21,LNDAGRBC1C01,51,WTREVTBC1,2028,102.54073842110708
REGION1,21,LNDAGRBC1C01,51,WTREVTBC1,2029,86.56512376048514
REGION1,21,LNDAGRBC1C01,51,WTREVTBC1,2030,102.27333863347825
REGION1,21,LNDAGRBC1C01,51,WTREVTBC1,2031,102.81432573550775
REGION1,21,LNDAGRBC1C01,51,WTREVTBC1,2032,80.57623251356041
REGION1,21,LNDAGRBC1C01,51,WTREVTBC1,2033,75.84074584185086
REGION1,21,LNDAGRBC1C01,51,WTREVTBC1,2034,103.83925624214869
REGION1,21,LNDAGRBC1C01,51,WTREVTBC1,2035,98.059447292307
REGION1,21,LNDAGRBC1C01,51,WTREVTBC1,2036,97.97244815318743
REGION1,21,LNDAGRBC1C01,51,WTREVTBC1,2037,103.83925624214875
REGION1,21,LNDAGRBC1C01,51,WTREVTBC1,2038,103.7206893602134
REGION1,21,LNDAGRBC1C01,51,WTREVTBC1,2039,102.21513535494438
REGION1,21,LNDAGRBC1C01,51,WTREVTBC1,2040,103.83925624214865
REGION1,21,LNDAGRBC1C01,51,WTREVTBC1,2041,98.22522437882306
REGION1,21,LNDAGRBC1C01,51,WTREVTBC1,2042,103.83925624214879
REGION1,21,LNDAGRBC1C01,51,WTREVTBC1,2043,94.4940907884235
REGION1,21,LNDAGRBC1C01,51,WTREVTBC1,2044,103.47909129025795
REGION1,21,LNDAGRBC1C01,51,WTREVTBC1,2045,103.8392562421487
REGION1,21,LNDAGRBC1C01,51,WTREVTBC1,2046,103.83925624214875
REGION1,21,LNDAGRBC1C01,51,WTREVTBC1,2047,98.68628145206284
REGION1,21,LNDAGRBC1C01,51,WTREVTBC1,2048,103.83925624214869
REGION1,21,LNDAGRBC1C01,51,WTREVTBC1,2049,103.83925624214869
REGION1,21,LNDAGRBC1C01,51,WTREVTBC1,2050,103.83925624214865
REGION1,21,LNDAGRBC1C01,51,WTRGRCBC1,2021,0.2670152303369539
REGION1,21,LNDAGRBC1C01,51,WTRGRCBC1,2022,0.2526376014880482
REGION1,21,LNDAGRBC1C01,51,WTRGRCBC1,2023,0.2670152303369538
REGION1,21,LNDAGRBC1C01,51,WTRGRCBC1,2024,0.267015230336954
REGION1,21,LNDAGRBC1C01,51,WTRGRCBC1,2025,0.2275115670059747
REGION1,21,LNDAGRBC1C01,51,WTRGRCBC1,2026,0.26701523033695396
REGION1,21,LNDAGRBC1C01,51,WTRGRCBC1,2027,0.2666399041200985
REGION1,21,LNDAGRBC1C01,51,WTRGRCBC1,2028,0.2636761845114182
REGION1,21,LNDAGRBC1C01,51,WTRGRCBC1,2029,0.22259603252696178
REGION1,21,LNDAGRBC1C01,51,WTRGRCBC1,2030,0.2629885850575155
REGION1,21,LNDAGRBC1C01,51,WTRGRCBC1,2031,0.2643796947484485
REGION1,21,LNDAGRBC1C01,51,WTRGRCBC1,2032,0.20719602646344107
REGION1,21,LNDAGRBC1C01,51,WTRGRCBC1,2033,0.19501906073618794
REGION1,21,LNDAGRBC1C01,51,WTRGRCBC1,2034,0.2670152303369538
REGION1,21,LNDAGRBC1C01,51,WTRGRCBC1,2035,0.25215286446593227
REGION1,21,LNDAGRBC1C01,51,WTRGRCBC1,2036,0.2519291523939105
REGION1,21,LNDAGRBC1C01,51,WTRGRCBC1,2037,0.26701523033695396
REGION1,21,LNDAGRBC1C01,51,WTRGRCBC1,2038,0.26671034406912014
REGION1,21,LNDAGRBC1C01,51,WTRGRCBC1,2039,0.26283891948414273
REGION1,21,LNDAGRBC1C01,51,WTRGRCBC1,2040,0.2670152303369537
REGION1,21,LNDAGRBC1C01,51,WTRGRCBC1,2041,0.25257914840268786
REGION1,21,LNDAGRBC1C01,51,WTRGRCBC1,2042,0.267015230336954
REGION1,21,LNDAGRBC1C01,51,WTRGRCBC1,2043,0.24298480488451757
REGION1,21,LNDAGRBC1C01,51,WTRGRCBC1,2044,0.26608909188923474
REGION1,21,LNDAGRBC1C01,51,WTRGRCBC1,2045,0.26701523033695385
REGION1,21,LNDAGRBC1C01,51,WTRGRCBC1,2046,0.26701523033695396
REGION1,21,LNDAGRBC1C01,51,WTRGRCBC1,2047,0.2537647237338759
REGION1,21,LNDAGRBC1C01,51,WTRGRCBC1,2048,0.2670152303369538
REGION1,21,LNDAGRBC1C01,51,WTRGRCBC1,2049,0.2670152303369538
REGION1,21,LNDAGRBC1C01,51,WTRGRCBC1,2050,0.2670152303369537
REGION1,21,LNDAGRBC1C01,51,WTRSURBC1,2021,29.66835892632821
REGION1,21,LNDAGRBC1C01,51,WTRSURBC1,2022,28.070844609783133
REGION1,21,LNDAGRBC1C01,51,WTRSURBC1,2023,29.6683589263282
REGION1,21,LNDAGRBC1C01,51,WTRSURBC1,2024,29.668358926328224
REGION1,21,LNDAGRBC1C01,51,WTRSURBC1,2025,25.279063000663857
REGION1,21,LNDAGRBC1C01,51,WTRSURBC1,2026,29.668358926328217
REGION1,21,LNDAGRBC1C01,51,WTRSURBC1,2027,29.62665601334428
REGION1,21,LNDAGRBC1C01,51,WTRSURBC1,2028,29.297353834602024
REGION1,21,LNDAGRBC1C01,51,WTRSURBC1,2029,24.732892502995753
REGION1,21,LNDAGRBC1C01,51,WTRSURBC1,2030,29.220953895279504
REGION1,21,LNDAGRBC1C01,51,WTRSURBC1,2031,29.375521638716506
REGION1,21,LNDAGRBC1C01,51,WTRSURBC1,2032,23.02178071816012
REGION1,21,LNDAGRBC1C01,51,WTRSURBC1,2033,21.668784526243105
REGION1,21,LNDAGRBC1C01,51,WTRSURBC1,2034,29.6683589263282
REGION1,21,LNDAGRBC1C01,51,WTRSURBC1,2035,28.016984940659142
REGION1,21,LNDAGRBC1C01,51,WTRSURBC1,2036,27.99212804376784
REGION1,21,LNDAGRBC1C01,51,WTRSURBC1,2037,29.668358926328217
REGION1,21,LNDAGRBC1C01,51,WTRSURBC1,2038,29.634482674346685
REGION1,21,LNDAGRBC1C01,51,WTRSURBC1,2039,29.20432438712697
REGION1,21,LNDAGRBC1C01,51,WTRSURBC1,2040,29.66835892632819
REGION1,21,LNDAGRBC1C01,51,WTRSURBC1,2041,28.064349822520878
REGION1,21,LNDAGRBC1C01,51,WTRSURBC1,2042,29.668358926328228
REGION1,21,LNDAGRBC1C01,51,WTRSURBC1,2043,26.998311653835287
REGION1,21,LNDAGRBC1C01,51,WTRSURBC1,2044,29.565454654359417
REGION1,21,LNDAGRBC1C01,51,WTRSURBC1,2045,29.668358926328207
REGION1,21,LNDAGRBC1C01,51,WTRSURBC1,2046,29.668358926328217
REGION1,21,LNDAGRBC1C01,51,WTRSURBC1,2047,28.196080414875098
REGION1,21,LNDAGRBC1C01,51,WTRSURBC1,2048,29.6683589263282
REGION1,21,LNDAGRBC1C01,51,WTRSURBC1,2049,29.6683589263282
