r,t,m,y,TotalAnnualTechnologyActivityByMode
REGION1,LNDBLTBC1,1,2026,12.4021
REGION1,LNDBLTBC1,1,2027,12.4485
REGION1,LNDBLTBC1,1,2028,12.4952
REGION1,LNDBLTBC1,1,2029,12.5423
REGION1,LNDBLTBC1,1,2030,12.5909
REGION1,LNDBLTBC1,1,2031,12.6403
REGION1,LNDBLTBC1,1,2032,12.6901
REGION1,LNDBLTBC1,1,2033,12.7392
REGION1,LNDBLTBC1,1,2034,12.7885
REGION1,LNDBLTBC1,1,2035,12.8385
REGION1,LNDBLTBC1,1,2036,12.8889
REGION1,LNDBLTBC1,1,2037,12.9401
REGION1,LNDBLTBC1,1,2038,12.9987
REGION1,LNDBLTBC1,1,2039,13.0609
REGION1,LNDBLTBC1,1,2040,13.111
REGION1,LNDBLTBC1,1,2041,13.1617
REGION1,LNDBLTBC1,1,2042,13.2129
REGION1,LNDBLTBC1,1,2043,13.2638
REGION1,LNDBLTBC1,1,2044,13.3161
REGION1,LNDBLTBC1,1,2045,13.369
REGION1,LNDBLTBC1,1,2046,13.4507
REGION1,LNDBLTBC1,1,2047,13.5331
REGION1,LNDBLTBC1,1,2048,13.616
REGION1,LNDBLTBC1,1,2049,13.6995
REGION1,LNDBLTBC1,1,2050,13.7836
REGION1,LNDBRLHIBC1,1,2028,0.0009
REGION1,LNDBRLHIBC1,1,2029,0.0007
REGION1,LNDBRLHIBC1,1,2030,0.0006
REGION1,LNDBRLHIBC1,1,2031,0.0005
REGION1,LNDBRLHIBC1,1,2032,0.0004
REGION1,LNDBRLHIBC1,1,2033,0.0002
REGION1,LNDBRLHIBC1,1,2034,0.0001
REGION1,LNDBRLHRBC1,1,2020,0.0775
REGION1,LNDBRLHRBC1,1,2021,0.0738
REGION1,LNDBRLHRBC1,1,2022,0.08
REGION1,LNDBRLHRBC1,1,2023,0.0875
REGION1,LNDBRLHRBC1,1,2024,0.085
REGION1,LNDBRLHRBC1,1,2025,0.0875
REGION1,LNDBRLHRBC1,1,2026,0.0912
REGION1,LNDBRLHRBC1,1,2027,0.095
REGION1,LNDBRLHRBC1,1,2028,0.0847
REGION1,LNDBRLHRBC1,1,2029,0.0866
REGION1,LNDBRLHRBC1,1,2030,0.0923
REGION1,LNDBRLHRBC1,1,2031,0.0969
REGION1,LNDBRLHRBC1,1,2032,0.1014
REGION1,LNDBRLHRBC1,1,2033,0.1059
REGION1,LNDBRLHRBC1,1,2034,0.1105
REGION1,LNDBRLHRBC1,1,2035,0.115
REGION1,LNDBRLHRBC1,1,2036,0.1175
REGION1,LNDBRLHRBC1,1,2037,0.12
REGION1,LNDBRLHRBC1,1,2038,0.1225
REGION1,LNDBRLHRBC1,1,2039,0.1262
REGION1,LNDBRLHRBC1,1,2040,0.1288
REGION1,LNDBRLHRBC1,1,2041,0.1312
REGION1,LNDBRLHRBC1,1,2042,0.1338
REGION1,LNDBRLHRBC1,1,2043,0.1362
REGION1,LNDBRLHRBC1,1,2044,0.1388
REGION1,LNDBRLHRBC1,1,2045,0.1412
REGION1,LNDBRLHRBC1,1,2046,0.1438
REGION1,LNDBRLHRBC1,1,2047,0.1462
REGION1,LNDBRLHRBC1,1,2048,0.1488
REGION1,LNDBRLHRBC1,1,2049,0.1512
REGION1,LNDBRLHRBC1,1,2050,0.155
REGION1,LNDBRLIIBC1,1,2029,0.0002
REGION1,LNDBRLIIBC1,1,2030,0.0001
REGION1,LNDBRLIIBC1,1,2031,0.0001
REGION1,LNDBRLIIBC1,1,2032,0.0001
REGION1,LNDBRLIIBC1,1,2033,0.0001
REGION1,LNDBRLIIBC1,1,2034,0.0
REGION1,LNDBRLIRBC1,1,2028,0.0191
REGION1,LNDBRLIRBC1,1,2029,0.0181
REGION1,LNDBRLIRBC1,1,2030,0.0151
REGION1,LNDBRLIRBC1,1,2031,0.0121
REGION1,LNDBRLIRBC1,1,2032,0.0091
REGION1,LNDBRLIRBC1,1,2033,0.006
REGION1,LNDBRLIRBC1,1,2034,0.003
REGION1,LNDFORBC1,1,2020,518.4477
REGION1,LNDFORBC1,1,2021,513.1846
REGION1,LNDFORBC1,1,2022,513.1974
REGION1,LNDFORBC1,1,2023,512.1493
REGION1,LNDFORBC1,1,2024,511.4708
REGION1,LNDFORBC1,1,2025,511.2029
REGION1,LNDFORBC1,1,2026,510.9549
REGION1,LNDFORBC1,1,2027,523.0052
REGION1,LNDFORBC1,1,2028,522.63
REGION1,LNDFORBC1,1,2029,522.399
REGION1,LNDFORBC1,1,2030,522.2257
REGION1,LNDFORBC1,1,2031,521.8804
REGION1,LNDFORBC1,1,2032,521.9098
REGION1,LNDFORBC1,1,2033,521.6938
REGION1,LNDFORBC1,1,2034,521.5704
REGION1,LNDFORBC1,1,2035,534.1818
REGION1,LNDFORBC1,1,2036,534.9714
REGION1,LNDFORBC1,1,2037,535.0709
REGION1,LNDFORBC1,1,2038,535.2541
REGION1,LNDFORBC1,1,2039,535.519
REGION1,LNDFORBC1,1,2040,535.3416
REGION1,LNDFORBC1,1,2041,535.0737
REGION1,LNDFORBC1,1,2042,534.8289
REGION1,LNDFORBC1,1,2043,534.5694
REGION1,LNDFORBC1,1,2044,534.3338
REGION1,LNDFORBC1,1,2045,534.0927
REGION1,LNDFORBC1,1,2046,533.8279
REGION1,LNDFORBC1,1,2047,533.5601
REGION1,LNDFORBC1,1,2048,533.2889
REGION1,LNDFORBC1,1,2049,533.0242
REGION1,LNDFORBC1,1,2050,532.7533
REGION1,LNDGRSBC1,1,2020,158.9041
REGION1,LNDGRSBC1,1,2021,158.9041
REGION1,LNDGRSBC1,1,2022,158.9041
REGION1,LNDGRSBC1,1,2023,158.9041
REGION1,LNDGRSBC1,1,2024,158.9041
REGION1,LNDGRSBC1,1,2025,158.9041
REGION1,LNDGRSBC1,1,2026,158.9041
REGION1,LNDGRSBC1,1,2027,158.9041
REGION1,LNDGRSBC1,1,2028,158.9041
REGION1,LNDGRSBC1,1,2029,158.9041
REGION1,LNDGRSBC1,1,2030,158.9041
REGION1,LNDGRSBC1,1,2031,158.9041
REGION1,LNDGRSBC1,1,2032,158.9041
REGION1,LNDGRSBC1,1,2033,158.9041
REGION1,LNDGRSBC1,1,2034,158.9041
REGION1,LNDGRSBC1,1,2035,158.9041
REGION1,LNDGRSBC1,1,2036,158.9041
REGION1,LNDGRSBC1,1,2037,158.9041
REGION1,LNDGRSBC1,1,2038,158.9041
REGION1,LNDGRSBC1,1,2039,158.9041
REGION1,LNDGRSBC1,1,2040,158.9041
REGION1,LNDGRSBC1,1,2041,158.9041
REGION1,LNDGRSBC1,1,2042,158.9041
REGION1,LNDGRSBC1,1,2043,158.9041
REGION1,LNDGRSBC1,1,2044,158.9041
REGION1,LNDGRSBC1,1,2045,158.9041
REGION1,LNDGRSBC1,1,2046,158.9041
REGION1,LNDGRSBC1,1,2047,158.9041
REGION1,LNDGRSBC1,1,2048,158.9041
REGION1,LNDGRSBC1,1,2049,158.9041
REGION1,LNDGRSBC1,1,2050,158.9041
REGION1,LNDMAIHIBC1,1,2020,0.0014
REGION1,LNDMAIHIBC1,1,2021,3.1294
REGION1,LNDMAIHIBC1,1,2022,3.1293
REGION1,LNDMAIHIBC1,1,2023,3.1879
REGION1,LNDMAIHIBC1,1,2024,3.3158
REGION1,LNDMAIHIBC1,1,2025,3.3253
REGION1,LNDMAIHIBC1,1,2026,3.4927
REGION1,LNDMAIHIBC1,1,2027,8.1607
REGION1,LNDMAIHIBC1,1,2028,8.4202
REGION1,LNDMAIHIBC1,1,2029,8.5876
REGION1,LNDMAIHIBC1,1,2030,8.6366
REGION1,LNDMAIHIBC1,1,2031,8.8136
REGION1,LNDMAIHIBC1,1,2032,8.8136
REGION1,LNDMAIHIBC1,1,2033,8.9415
REGION1,LNDMAIHIBC1,1,2034,8.9773
REGION1,LNDMAIHIBC1,1,2035,9.0921
REGION1,LNDMAIHIBC1,1,2036,9.3158
REGION1,LNDMAIHIBC1,1,2037,9.4868
REGION1,LNDMAIHIBC1,1,2038,9.5921
REGION1,LNDMAIHIBC1,1,2039,9.6053
REGION1,LNDMAIHIBC1,1,2040,9.6579
REGION1,LNDMAIHIBC1,1,2041,9.7895
REGION1,LNDMAIHIBC1,1,2042,9.9079
REGION1,LNDMAIHIBC1,1,2043,10.0263
REGION1,LNDMAIHIBC1,1,2044,10.1316
REGION1,LNDMAIHIBC1,1,2045,10.2368
REGION1,LNDMAIHIBC1,1,2046,10.3421
REGION1,LNDMAIHIBC1,1,2047,10.4474
REGION1,LNDMAIHIBC1,1,2048,10.5526
REGION1,LNDMAIHIBC1,1,2049,10.6447
REGION1,LNDMAIHIBC1,1,2050,10.75
REGION1,LNDMAIHRBC1,1,2020,0.1402
REGION1,LNDMAIHRBC1,1,2021,0.1309
REGION1,LNDMAIHRBC1,1,2022,0.1215
REGION1,LNDMAIHRBC1,1,2023,0.1122
REGION1,LNDMAIHRBC1,1,2024,0.1028
REGION1,LNDMAIHRBC1,1,2025,0.0935
REGION1,LNDMAIHRBC1,1,2026,0.0841
REGION1,LNDMAIHRBC1,1,2027,0.0748
REGION1,LNDMAIHRBC1,1,2028,0.0654
REGION1,LNDMAIHRBC1,1,2029,0.0561
REGION1,LNDMAIHRBC1,1,2030,0.0467
REGION1,LNDMAIHRBC1,1,2031,0.0374
REGION1,LNDMAIHRBC1,1,2032,0.028
REGION1,LNDMAIHRBC1,1,2033,0.0187
REGION1,LNDMAIHRBC1,1,2034,0.0093
REGION1,LNDMAIIIBC1,1,2020,0.0004
REGION1,LNDMAIIIBC1,1,2021,0.0003
REGION1,LNDMAIIIBC1,1,2022,0.0003
REGION1,LNDMAIIIBC1,1,2023,0.0003
REGION1,LNDMAIIIBC1,1,2024,0.0003
REGION1,LNDMAIIIBC1,1,2025,0.0002
REGION1,LNDMAIIIBC1,1,2026,0.0002
REGION1,LNDMAIIIBC1,1,2027,0.0002
REGION1,LNDMAIIIBC1,1,2028,0.0002
REGION1,LNDMAIIIBC1,1,2029,0.0001
REGION1,LNDMAIIIBC1,1,2030,0.0001
REGION1,LNDMAIIIBC1,1,2031,0.0001
REGION1,LNDMAIIIBC1,1,2032,0.0001
REGION1,LNDMAIIIBC1,1,2033,0.0
REGION1,LNDMAIIIBC1,1,2034,0.0
REGION1,LNDMAIIRBC1,1,2020,0.0351
REGION1,LNDMAIIRBC1,1,2021,0.0327
REGION1,LNDMAIIRBC1,1,2022,0.0304
REGION1,LNDMAIIRBC1,1,2023,0.028
REGION1,LNDMAIIRBC1,1,2024,0.0257
REGION1,LNDMAIIRBC1,1,2025,0.0234
REGION1,LNDMAIIRBC1,1,2026,0.021
REGION1,LNDMAIIRBC1,1,2027,0.0187
REGION1,LNDMAIIRBC1,1,2028,0.0164
REGION1,LNDMAIIRBC1,1,2029,0.014
REGION1,LNDMAIIRBC1,1,2030,0.0117
REGION1,LNDMAIIRBC1,1,2031,0.0093
REGION1,LNDMAIIRBC1,1,2032,0.007
REGION1,LNDMAIIRBC1,1,2033,0.0047
REGION1,LNDMAIIRBC1,1,2034,0.0023
REGION1,LNDMAILRBC1,1,2020,16.8115
REGION1,LNDMAILRBC1,1,2021,16.8115
REGION1,LNDMAILRBC1,1,2022,16.3225
REGION1,LNDMAILRBC1,1,2023,16.8115
REGION1,LNDMAILRBC1,1,2024,16.8115
REGION1,LNDMAILRBC1,1,2025,16.8115
REGION1,LNDMAILRBC1,1,2026,16.8115
REGION1,LNDMAILRBC1,1,2031,0.0605
REGION1,LNDOATHIBC1,1,2020,0.0022
REGION1,LNDOATHIBC1,1,2021,0.002
REGION1,LNDOATHIBC1,1,2022,0.0019
REGION1,LNDOATHIBC1,1,2023,0.0017
REGION1,LNDOATHIBC1,1,2024,0.0016
REGION1,LNDOATHIBC1,1,2025,0.0084
REGION1,LNDOATHIBC1,1,2026,0.0262
REGION1,LNDOATHIBC1,1,2027,0.044
REGION1,LNDOATHIBC1,1,2028,0.0618
REGION1,LNDOATHIBC1,1,2029,0.0819
REGION1,LNDOATHIBC1,1,2030,0.0997
REGION1,LNDOATHIBC1,1,2031,0.1175
REGION1,LNDOATHIBC1,1,2032,0.1375
REGION1,LNDOATHIBC1,1,2033,0.1553
REGION1,LNDOATHIBC1,1,2034,0.1731
REGION1,LNDOATHIBC1,1,2035,0.1909
REGION1,LNDOATHIBC1,1,2036,0.1955
REGION1,LNDOATHIBC1,1,2037,0.1977
REGION1,LNDOATHIBC1,1,2038,0.2
REGION1,LNDOATHIBC1,1,2039,0.2045
REGION1,LNDOATHIBC1,1,2040,0.2068
REGION1,LNDOATHIBC1,1,2041,0.2091
REGION1,LNDOATHIBC1,1,2042,0.2114
REGION1,LNDOATHIBC1,1,2043,0.2159
REGION1,LNDOATHIBC1,1,2044,0.2182
REGION1,LNDOATHIBC1,1,2045,0.2205
REGION1,LNDOATHIBC1,1,2046,0.2227
REGION1,LNDOATHIBC1,1,2047,0.2273
REGION1,LNDOATHIBC1,1,2048,0.2295
REGION1,LNDOATHIBC1,1,2049,0.2318
REGION1,LNDOATHIBC1,1,2050,0.2364
REGION1,LNDOATHRBC1,1,2020,0.1391
REGION1,LNDOATHRBC1,1,2021,0.1612
REGION1,LNDOATHRBC1,1,2022,0.1638
REGION1,LNDOATHRBC1,1,2023,0.1664
REGION1,LNDOATHRBC1,1,2024,0.1571
REGION1,LNDOATHRBC1,1,2025,0.1428
REGION1,LNDOATHRBC1,1,2026,0.1285
REGION1,LNDOATHRBC1,1,2027,0.1143
REGION1,LNDOATHRBC1,1,2028,0.1
REGION1,LNDOATHRBC1,1,2029,0.0857
REGION1,LNDOATHRBC1,1,2030,0.0714
REGION1,LNDOATHRBC1,1,2031,0.0571
REGION1,LNDOATHRBC1,1,2032,0.0428
REGION1,LNDOATHRBC1,1,2033,0.0286
REGION1,LNDOATHRBC1,1,2034,0.0143
REGION1,LNDOATIIBC1,1,2024,0.0004
REGION1,LNDOATIIBC1,1,2025,0.0004
REGION1,LNDOATIIBC1,1,2026,0.0003
REGION1,LNDOATIIBC1,1,2027,0.0003
REGION1,LNDOATIIBC1,1,2028,0.0003
REGION1,LNDOATIIBC1,1,2029,0.0002
REGION1,LNDOATIIBC1,1,2030,0.0002
REGION1,LNDOATIIBC1,1,2031,0.0001
REGION1,LNDOATIIBC1,1,2032,0.0001
REGION1,LNDOATIIBC1,1,2033,0.0001
REGION1,LNDOATIIBC1,1,2034,0.0
REGION1,LNDOATIRBC1,1,2024,0.0177
REGION1,LNDOATIRBC1,1,2025,0.0357
REGION1,LNDOATIRBC1,1,2026,0.0321
REGION1,LNDOATIRBC1,1,2027,0.0286
REGION1,LNDOATIRBC1,1,2028,0.025
REGION1,LNDOATIRBC1,1,2029,0.0214
REGION1,LNDOATIRBC1,1,2030,0.0178
REGION1,LNDOATIRBC1,1,2031,0.0143
REGION1,LNDOATIRBC1,1,2032,0.0107
REGION1,LNDOATIRBC1,1,2033,0.0071
REGION1,LNDOATIRBC1,1,2034,0.0036
REGION1,LNDOTHHIBC1,1,2020,0.3808
REGION1,LNDOTHHIBC1,1,2021,0.3554
REGION1,LNDOTHHIBC1,1,2022,0.33
REGION1,LNDOTHHIBC1,1,2023,0.3046
REGION1,LNDOTHHIBC1,1,2024,0.2792
REGION1,LNDOTHHIBC1,1,2025,0.2538
REGION1,LNDOTHHIBC1,1,2026,0.2285
REGION1,LNDOTHHIBC1,1,2027,0.2031
REGION1,LNDOTHHIBC1,1,2028,0.1777
REGION1,LNDOTHHIBC1,1,2029,0.1523
REGION1,LNDOTHHIBC1,1,2030,0.1269
REGION1,LNDOTHHIBC1,1,2031,0.1015
REGION1,LNDOTHHIBC1,1,2032,0.0762
REGION1,LNDOTHHIBC1,1,2033,0.0508
REGION1,LNDOTHHIBC1,1,2034,0.0254
REGION1,LNDOTHIIBC1,1,2020,2.5145
REGION1,LNDOTHIIBC1,1,2021,2.9595
REGION1,LNDOTHIIBC1,1,2022,3.0267
REGION1,LNDOTHIIBC1,1,2023,3.0938
REGION1,LNDOTHIIBC1,1,2024,3.1832
REGION1,LNDOTHIIBC1,1,2025,3.2171
REGION1,LNDOTHIIBC1,1,2026,3.2954
REGION1,LNDOTHIIBC1,1,2027,3.3848
REGION1,LNDOTHIIBC1,1,2028,3.4964
REGION1,LNDOTHIIBC1,1,2029,3.5636
REGION1,LNDOTHIIBC1,1,2030,3.6863
REGION1,LNDOTHIIBC1,1,2031,3.7868
REGION1,LNDOTHIIBC1,1,2032,3.8207
REGION1,LNDOTHIIBC1,1,2033,3.9101
REGION1,LNDOTHIIBC1,1,2034,3.9995
REGION1,LNDOTHIIBC1,1,2035,4.0889
REGION1,LNDOTHIIBC1,1,2036,4.1556
REGION1,LNDOTHIIBC1,1,2037,4.2111
REGION1,LNDOTHIIBC1,1,2038,4.2556
REGION1,LNDOTHIIBC1,1,2039,4.3111
REGION1,LNDOTHIIBC1,1,2040,4.3556
REGION1,LNDOTHIIBC1,1,2041,4.4111
REGION1,LNDOTHIIBC1,1,2042,4.4556
REGION1,LNDOTHIIBC1,1,2043,4.5222
REGION1,LNDOTHIIBC1,1,2044,4.5667
REGION1,LNDOTHIIBC1,1,2045,4.6222
REGION1,LNDOTHIIBC1,1,2046,4.6778
REGION1,LNDOTHIIBC1,1,2047,4.7222
REGION1,LNDOTHIIBC1,1,2048,4.7778
REGION1,LNDOTHIIBC1,1,2049,4.8333
REGION1,LNDOTHIIBC1,1,2050,4.8889
REGION1,LNDPEAHIBC1,1,2020,0.0016
REGION1,LNDPEAHIBC1,1,2021,0.0015
REGION1,LNDPEAHIBC1,1,2022,0.0014
REGION1,LNDPEAHIBC1,1,2023,0.0013
REGION1,LNDPEAHIBC1,1,2024,0.0012
REGION1,LNDPEAHIBC1,1,2025,0.014
REGION1,LNDPEAHIBC1,1,2026,0.0283
REGION1,LNDPEAHIBC1,1,2027,0.0459
REGION1,LNDPEAHIBC1,1,2028,0.0602
REGION1,LNDPEAHIBC1,1,2029,0.0778
REGION1,LNDPEAHIBC1,1,2030,0.092
REGION1,LNDPEAHIBC1,1,2031,0.1063
REGION1,LNDPEAHIBC1,1,2032,0.1239
REGION1,LNDPEAHIBC1,1,2033,0.1381
REGION1,LNDPEAHIBC1,1,2034,0.1557
REGION1,LNDPEAHIBC1,1,2035,0.17
REGION1,LNDPEAHIBC1,1,2036,0.1733
REGION1,LNDPEAHIBC1,1,2037,0.18
REGION1,LNDPEAHIBC1,1,2038,0.1833
REGION1,LNDPEAHIBC1,1,2039,0.19
REGION1,LNDPEAHIBC1,1,2040,0.1933
REGION1,LNDPEAHIBC1,1,2041,0.1967
REGION1,LNDPEAHIBC1,1,2042,0.2033
REGION1,LNDPEAHIBC1,1,2043,0.2067
REGION1,LNDPEAHIBC1,1,2044,0.2133
REGION1,LNDPEAHIBC1,1,2045,0.2167
REGION1,LNDPEAHIBC1,1,2046,0.22
REGION1,LNDPEAHIBC1,1,2047,0.2267
REGION1,LNDPEAHIBC1,1,2048,0.23
REGION1,LNDPEAHIBC1,1,2049,0.2367
REGION1,LNDPEAHIBC1,1,2050,0.24
REGION1,LNDPEAHRBC1,1,2020,0.1174
REGION1,LNDPEAHRBC1,1,2021,0.1175
REGION1,LNDPEAHRBC1,1,2022,0.1253
REGION1,LNDPEAHRBC1,1,2023,0.1277
REGION1,LNDPEAHRBC1,1,2024,0.1171
REGION1,LNDPEAHRBC1,1,2025,0.1065
REGION1,LNDPEAHRBC1,1,2026,0.0958
REGION1,LNDPEAHRBC1,1,2027,0.0852
REGION1,LNDPEAHRBC1,1,2028,0.0745
REGION1,LNDPEAHRBC1,1,2029,0.0639
REGION1,LNDPEAHRBC1,1,2030,0.0532
REGION1,LNDPEAHRBC1,1,2031,0.0426
REGION1,LNDPEAHRBC1,1,2032,0.0319
REGION1,LNDPEAHRBC1,1,2033,0.0213
REGION1,LNDPEAHRBC1,1,2034,0.0106
REGION1,LNDPEAIIBC1,1,2023,0.0003
REGION1,LNDPEAIIBC1,1,2024,0.0003
REGION1,LNDPEAIIBC1,1,2025,0.0003
REGION1,LNDPEAIIBC1,1,2026,0.0002
REGION1,LNDPEAIIBC1,1,2027,0.0002
REGION1,LNDPEAIIBC1,1,2028,0.0002
REGION1,LNDPEAIIBC1,1,2029,0.0002
REGION1,LNDPEAIIBC1,1,2030,0.0001
REGION1,LNDPEAIIBC1,1,2031,0.0001
REGION1,LNDPEAIIBC1,1,2032,0.0001
REGION1,LNDPEAIIBC1,1,2033,0.0
REGION1,LNDPEAIIBC1,1,2034,0.0
REGION1,LNDPEAIRBC1,1,2023,0.0018
REGION1,LNDPEAIRBC1,1,2024,0.027
REGION1,LNDPEAIRBC1,1,2025,0.0266
REGION1,LNDPEAIRBC1,1,2026,0.0239
REGION1,LNDPEAIRBC1,1,2027,0.0213
REGION1,LNDPEAIRBC1,1,2028,0.0186
REGION1,LNDPEAIRBC1,1,2029,0.016
REGION1,LNDPEAIRBC1,1,2030,0.0133
REGION1,LNDPEAIRBC1,1,2031,0.0106
REGION1,LNDPEAIRBC1,1,2032,0.008
REGION1,LNDPEAIRBC1,1,2033,0.0053
REGION1,LNDPEAIRBC1,1,2034,0.0027
REGION1,LNDPTWHIBC1,1,2020,0.0001
REGION1,LNDPTWHIBC1,1,2021,0.0001
REGION1,LNDPTWHIBC1,1,2022,0.0001
REGION1,LNDPTWHIBC1,1,2023,0.0001
REGION1,LNDPTWHIBC1,1,2024,0.0001
REGION1,LNDPTWHIBC1,1,2025,0.0001
REGION1,LNDPTWHIBC1,1,2026,0.0001
REGION1,LNDPTWHIBC1,1,2027,0.0001
REGION1,LNDPTWHIBC1,1,2028,0.0001
REGION1,LNDPTWHIBC1,1,2029,0.0001
REGION1,LNDPTWHIBC1,1,2030,0.0001
REGION1,LNDPTWHIBC1,1,2031,0.0001
REGION1,LNDPTWHIBC1,1,2032,0.0
REGION1,LNDPTWHIBC1,1,2033,0.0
REGION1,LNDPTWHIBC1,1,2034,0.0
REGION1,LNDPTWHIBC1,1,2035,0.0002
REGION1,LNDPTWHIBC1,1,2036,0.0002
REGION1,LNDPTWHIBC1,1,2037,0.0002
REGION1,LNDPTWHIBC1,1,2038,0.0002
REGION1,LNDPTWHIBC1,1,2039,0.0002
REGION1,LNDPTWHIBC1,1,2040,0.0002
REGION1,LNDPTWHIBC1,1,2041,0.0002
REGION1,LNDPTWHIBC1,1,2042,0.0002
REGION1,LNDPTWHIBC1,1,2043,0.0002
REGION1,LNDPTWHIBC1,1,2044,0.0002
REGION1,LNDPTWHIBC1,1,2045,0.0002
REGION1,LNDPTWHIBC1,1,2046,0.0002
REGION1,LNDPTWHIBC1,1,2047,0.0002
REGION1,LNDPTWHIBC1,1,2048,0.0002
REGION1,LNDPTWHIBC1,1,2049,0.0002
REGION1,LNDPTWHIBC1,1,2050,0.0002
REGION1,LNDPTWHRBC1,1,2027,0.0
REGION1,LNDPTWHRBC1,1,2028,0.0
REGION1,LNDPTWHRBC1,1,2029,0.0001
REGION1,LNDPTWHRBC1,1,2030,0.0001
REGION1,LNDPTWHRBC1,1,2031,0.0001
REGION1,LNDPTWHRBC1,1,2032,0.0001
REGION1,LNDPTWHRBC1,1,2033,0.0001
REGION1,LNDPTWHRBC1,1,2034,0.0002
REGION1,LNDRAPHIBC1,1,2020,0.003
REGION1,LNDRAPHIBC1,1,2021,0.0029
REGION1,LNDRAPHIBC1,1,2022,0.0026
REGION1,LNDRAPHIBC1,1,2023,0.0024
REGION1,LNDRAPHIBC1,1,2024,0.0022
REGION1,LNDRAPHIBC1,1,2025,0.0212
REGION1,LNDRAPHIBC1,1,2026,0.0486
REGION1,LNDRAPHIBC1,1,2027,0.0759
REGION1,LNDRAPHIBC1,1,2028,0.1005
REGION1,LNDRAPHIBC1,1,2029,0.1279
REGION1,LNDRAPHIBC1,1,2030,0.1552
REGION1,LNDRAPHIBC1,1,2031,0.1798
REGION1,LNDRAPHIBC1,1,2032,0.2072
REGION1,LNDRAPHIBC1,1,2033,0.2345
REGION1,LNDRAPHIBC1,1,2034,0.2591
REGION1,LNDRAPHIBC1,1,2035,0.2865
REGION1,LNDRAPHIBC1,1,2036,0.2919
REGION1,LNDRAPHIBC1,1,2037,0.2946
REGION1,LNDRAPHIBC1,1,2038,0.3
REGION1,LNDRAPHIBC1,1,2039,0.3027
REGION1,LNDRAPHIBC1,1,2040,0.3081
REGION1,LNDRAPHIBC1,1,2041,0.3135
REGION1,LNDRAPHIBC1,1,2042,0.3162
REGION1,LNDRAPHIBC1,1,2043,0.3216
REGION1,LNDRAPHIBC1,1,2044,0.327
REGION1,LNDRAPHIBC1,1,2045,0.3297
REGION1,LNDRAPHIBC1,1,2046,0.3351
REGION1,LNDRAPHIBC1,1,2047,0.3405
REGION1,LNDRAPHIBC1,1,2048,0.3432
REGION1,LNDRAPHIBC1,1,2049,0.3486
REGION1,LNDRAPHIBC1,1,2050,0.3541
REGION1,LNDRAPHRBC1,1,2020,0.1568
REGION1,LNDRAPHRBC1,1,2021,0.2341
REGION1,LNDRAPHRBC1,1,2022,0.2372
REGION1,LNDRAPHRBC1,1,2023,0.2416
REGION1,LNDRAPHRBC1,1,2024,0.2215
REGION1,LNDRAPHRBC1,1,2025,0.2013
REGION1,LNDRAPHRBC1,1,2026,0.1812
REGION1,LNDRAPHRBC1,1,2027,0.1611
REGION1,LNDRAPHRBC1,1,2028,0.1409
REGION1,LNDRAPHRBC1,1,2029,0.1208
REGION1,LNDRAPHRBC1,1,2030,0.1007
REGION1,LNDRAPHRBC1,1,2031,0.0805
REGION1,LNDRAPHRBC1,1,2032,0.0604
REGION1,LNDRAPHRBC1,1,2033,0.0403
REGION1,LNDRAPHRBC1,1,2034,0.0201
REGION1,LNDRAPIIBC1,1,2023,0.0006
REGION1,LNDRAPIIBC1,1,2024,0.0006
REGION1,LNDRAPIIBC1,1,2025,0.0005
REGION1,LNDRAPIIBC1,1,2026,0.0005
REGION1,LNDRAPIIBC1,1,2027,0.0004
REGION1,LNDRAPIIBC1,1,2028,0.0004
REGION1,LNDRAPIIBC1,1,2029,0.0003
REGION1,LNDRAPIIBC1,1,2030,0.0003
REGION1,LNDRAPIIBC1,1,2031,0.0002
REGION1,LNDRAPIIBC1,1,2032,0.0001
REGION1,LNDRAPIIBC1,1,2033,0.0001
REGION1,LNDRAPIIBC1,1,2034,0.0
REGION1,LNDRAPIRBC1,1,2023,0.0019
REGION1,LNDRAPIRBC1,1,2024,0.0454
REGION1,LNDRAPIRBC1,1,2025,0.0503
REGION1,LNDRAPIRBC1,1,2026,0.0453
REGION1,LNDRAPIRBC1,1,2027,0.0403
REGION1,LNDRAPIRBC1,1,2028,0.0352
REGION1,LNDRAPIRBC1,1,2029,0.0302
REGION1,LNDRAPIRBC1,1,2030,0.0252
REGION1,LNDRAPIRBC1,1,2031,0.0201
REGION1,LNDRAPIRBC1,1,2032,0.0151
REGION1,LNDRAPIRBC1,1,2033,0.0101
REGION1,LNDRAPIRBC1,1,2034,0.005
REGION1,LNDRYEHIBC1,1,2020,0.0001
REGION1,LNDRYEHIBC1,1,2021,0.0001
REGION1,LNDRYEHIBC1,1,2022,0.0001
REGION1,LNDRYEHIBC1,1,2023,0.0001
REGION1,LNDRYEHIBC1,1,2024,0.0001
REGION1,LNDRYEHIBC1,1,2025,0.0001
REGION1,LNDRYEHIBC1,1,2026,0.0001
REGION1,LNDRYEHIBC1,1,2027,0.0001
REGION1,LNDRYEHIBC1,1,2028,0.0001
REGION1,LNDRYEHIBC1,1,2029,0.0001
REGION1,LNDRYEHIBC1,1,2030,0.0
REGION1,LNDRYEHIBC1,1,2031,0.0
REGION1,LNDRYEHIBC1,1,2032,0.0
REGION1,LNDRYEHIBC1,1,2033,0.0
REGION1,LNDRYEHIBC1,1,2034,0.0
